IBGE,LEITO.SUS_CIRÚRGICOS,LEITO.SUS_CLÍNICOS,LEITO.SUS_GINECO-OBSTÉTRICOS,LEITO.SUS_ISOLAMENTO,LEITO.SUS_OUTRAS ESPECIALIDADES (EXCETO COMPLEMENTARES),LEITO.SUS_PEDIÁTRICOS,LEITO.SUS_UCI,LEITO.SUS_UTI,EXSITENTE_CIRÚRGICOS,EXSITENTE_CLÍNICOS,EXSITENTE_GINECO-OBSTÉTRICOS,EXSITENTE_ISOLAMENTO,EXSITENTE_OUTRAS ESPECIALIDADES (EXCETO COMPLEMENTARES),EXSITENTE_PEDIÁTRICOS,EXSITENTE_UCI,EXSITENTE_UTI,Médico,Enfermeiro,Odontólogo,Out Prof Saude Sup,Tec Aux Enfermagem,Agente Combate Endemias,Out Tec Saude,QT_USO_Respirador/ventilador,QT_USO_Tomógrafo,QT_EXIST_Respirador/ventilador,QT_EXIST_Tomógrafo,30 dias-adulto_inf,30 dias-adulto_sup,30 dias-pediatrico_inf,30 dias-pediatrico_sup,30 dias-idoso_inf,30 dias-idoso_sup,30 dias-adulto_inf_uti,30 dias-adulto_sup_uti,30 dias-pediatrico_inf_uti,30 dias-pediatrico_sup_uti,30 dias-idoso_inf_uti,30 dias-idoso_sup_uti,60 dias-adulto_inf,60 dias-adulto_sup,60 dias-pediatrico_inf,60 dias-pediatrico_sup,60 dias-idoso_inf,60 dias-idoso_sup,60 dias-adulto_inf_uti,60 dias-adulto_sup_uti,60 dias-pediatrico_inf_uti,60 dias-pediatrico_sup_uti,60 dias-idoso_inf_uti,60 dias-idoso_sup_uti,90 dias-adulto_inf,90 dias-adulto_sup,90 dias-pediatrico_inf,90 dias-pediatrico_sup,90 dias-idoso_inf,90 dias-idoso_sup,90 dias-adulto_inf_uti,90 dias-adulto_sup_uti,90 dias-pediatrico_inf_uti,90 dias-pediatrico_sup_uti,90 dias-idoso_inf_uti,90 dias-idoso_sup_uti,Influenza -Leitos regulares Total_diarias,Influenza -Leitos regulares diarias_uti,Influenza -Leitos regulares diarias_uci,Influenza -UTI adulto Total_diarias,Influenza -UTI adulto diarias_uti,Influenza -UTI adulto diarias_uci,Influenza -UTI infantil-neonatal Total_diarias,Influenza -UTI infantil-neonatal diarias_uti,Influenza -UTI infantil-neonatal diarias_uci,Outras causas -Leitos regulares Total_diarias,Outras causas -Leitos regulares diarias_uti,Outras causas -Leitos regulares diarias_uci,Outras causas -UTI adulto Total_diarias,Outras causas -UTI adulto diarias_uti,Outras causas -UTI adulto diarias_uci,Outras causas -UTI infantil-neonatal Total_diarias,Outras causas -UTI infantil-neonatal diarias_uti,Outras causas -UTI infantil-neonatal diarias_uci
320313,7,15,4,0,0,6,0,0,11,23,6,0,0,10,0,0,"5,525",6,0,"3,25","20,9",0,0,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305,0,0,0,0,0,0,0,0,1925,0,0,0,0,0,0,0,0
320316,0,16,2,1,0,5,0,0,0,16,2,1,0,5,0,0,"8,7","8,6",0,"3,125","21,2",0,"4,6",0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479,0,0,0,0,0,0,0,0,1028,0,0,0,0,0,0,0,0
320320,44,46,30,4,3,23,15,25,96,68,39,4,3,28,24,48,"132,55","67,825","4,4","30,45","303,55","2,55","13,8",54,1,62,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4218,0,0,484,816,0,3,43,0,42567,0,0,3413,3982,0,509,1874,0
320340,6,28,6,1,0,6,0,0,6,34,6,1,0,6,0,0,"9,75","9,7",0,"3,425","25,1",0,"3,05",2,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,797,0,0,0,0,0,0,0,0,5338,0,0,0,0,0,0,0,0
320350,4,17,6,0,0,5,0,0,4,18,8,0,0,5,0,0,"2,45","9,25",0,"1,925","16,9",0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1036,0,0,0,0,0,0,0,0,2505,0,0,0,0,0,0,0,0
320360,2,10,4,0,0,3,0,0,2,10,4,0,0,3,0,0,"2,75",5,0,"1,5",13,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,661,0,0,0,0,0,0,0,0,1430,0,0,0,0,0,0,0,0
320370,4,14,11,0,0,5,0,0,4,15,11,0,0,5,0,0,"4,55","6,1",0,"2,2","16,5",0,1,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,0,0,0,0,0,0,0,0,638,0,0,0,0,0,0,0,0
320380,6,15,8,0,1,8,0,0,6,15,12,0,1,8,0,0,"4,5","6,5",0,"1,6","17,7",0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,0,0,0,0,0,0,0,0,279,0,0,0,0,0,0,0,0
320390,4,20,4,1,0,12,0,0,7,32,7,1,0,15,0,0,"14,075","10,35","0,05",6,"39,95",0,"3,7",3,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2860,0,0,0,0,0,0,0,0,6462,0,0,0,0,0,0,0,0
320400,0,9,0,0,0,0,0,0,0,9,0,0,0,0,0,0,"4,7","4,4",0,"3,75","8,8",0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320405,6,10,6,0,2,6,0,0,8,14,6,0,2,6,0,0,"5,65",4,0,"0,5",9,0,"1,5",1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,522,0,0,0,0,0,0,0,0,2487,0,0,0,0,0,0,0,0
320410,4,18,4,0,0,6,0,0,4,18,4,0,0,6,0,0,"8,35","5,75",0,"1,3",20,0,"1,2",0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,945,0,0,0,0,0,0,0,0,3299,0,0,0,0,0,0,0,0
320420,0,12,0,0,0,0,0,0,0,12,0,0,0,0,0,0,"2,9","6,6",0,"1,25","9,25",0,"1,1",0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320435,3,11,6,2,0,6,0,0,3,11,6,2,0,6,0,0,"3,65","2,5",0,"0,5",14,0,"2,4",0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123,0,0,0,0,0,0,0,0,484,0,0,0,0,0,0,0,0
320450,17,8,0,0,0,0,0,0,17,8,0,0,0,0,0,0,"5,15","2,3",0,"1,1","17,4",0,"0,625",3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,326,0,0,0,0,0,0,0,0,3147,0,0,0,0,0,0,0,0
320455,6,30,9,0,0,11,0,0,6,32,9,0,0,12,0,0,"9,35","6,85",0,3,"45,75",0,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1173,0,0,0,0,0,0,0,0,4884,0,0,0,0,0,0,0,0
320460,16,30,10,2,0,2,0,7,20,32,13,3,0,4,0,10,"45,075","31,05","0,3","11,6",101,0,"0,6",23,2,23,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,924,0,0,624,650,0,0,0,0,10241,0,0,1978,1973,0,0,0,0
320470,4,16,0,1,0,0,0,0,21,60,37,1,10,14,0,0,"7,075","9,45",0,"4,25","36,8",0,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,0,0,0,0,0,0,0,0,404,0,0,0,0,0,0,0,0
320480,19,25,11,1,0,16,0,7,19,25,11,1,0,16,0,10,"47,8","13,75","1,2","14,5","83,5",0,"6,8",6,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1623,0,0,490,349,0,0,0,0,7636,0,0,906,887,0,0,0,0
320490,71,72,21,4,0,41,0,10,107,85,38,4,0,50,0,58,"110,3","62,95","3,15","32,35","338,5",3,7,72,2,72,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8130,0,0,173,337,0,0,0,0,52595,0,0,1726,3134,0,0,0,0
320500,203,163,101,0,0,8,53,91,307,260,138,3,9,35,53,241,"418,4","282,95","8,7","134,35","979,025",0,"6,95",176,4,176,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3164,24,0,1361,1331,0,0,0,0,109562,85,509,11139,9300,0,321,5600,1221
320503,5,18,0,0,0,4,0,0,7,19,0,0,0,4,0,0,"3,625","3,8",0,0,10,0,"1,1",1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0
320506,10,19,12,1,4,16,2,0,22,23,12,1,4,16,2,10,"22,225","24,3","0,075",12,"72,4",0,"2,7",15,1,15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1341,0,0,0,0,0,0,0,0,8091,0,0,0,0,0,0,0,0
320520,151,114,52,0,28,70,12,56,314,281,104,3,39,101,29,162,"504,475","243,1","1,775","222,1","792,775",1,"84,2",218,4,237,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10358,0,0,354,369,0,555,636,6,109671,24,555,9809,7333,0,1009,5073,1220
320530,536,432,102,11,36,48,20,149,697,699,204,12,50,87,44,318,"1307,075","812,425","21,05","453,75","2510,6","14,9","138,025",336,8,372,8,15,52,1,4,58,203,2,7,0,1,8,28,597,2470,46,144,2112,6240,82,340,6,20,290,858,1818,1081,94,45,3679,1559,250,149,13,6,506,214,10820,0,0,321,362,0,950,724,0,237316,1,646,29019,25646,0,4361,7939,1740
330010,86,91,60,3,10,28,47,12,116,101,80,3,10,37,56,29,"159,8","109,45","3,5","54,325","402,725","8,1","28,55",52,4,55,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5305,0,5,264,468,0,0,6,1,54627,0,768,1609,1923,0,16,1270,345
330015,6,19,4,0,2,4,0,0,6,19,4,0,2,4,0,0,"8,8","6,7",0,"1,55","29,95",0,"4,9",2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,491,0,0,0,0,0,0,0,0,3870,0,0,0,0,0,0,0,0
330020,52,26,0,5,4,12,7,13,81,32,25,5,4,16,7,20,"84,6","37,05","1,2","35,95","66,05",0,"10,8",50,2,55,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,436,0,0,101,126,0,135,569,0,14815,0,0,5936,3217,0,271,686,0
330022,0,12,0,0,8,1,0,0,0,12,0,0,8,1,0,0,"10,55","7,8",0,1,"22,6",0,"3,6",2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378,0,0,0,0,0,0,0,0,1325,0,0,0,0,0,0,0,0
330023,8,20,10,2,2,8,3,0,8,20,10,2,2,8,4,0,"54,6","16,6","1,5","4,75","49,75",0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1374,0,0,0,0,0,0,0,0,10090,0,0,0,0,0,0,0,0
330025,25,22,16,1,1,9,0,14,25,22,16,1,1,9,0,14,"36,875","15,7","3,2","14,65","27,3","0,3",8,4,1,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142,0,0,0,0,0,0,0,0,5873,0,0,0,0,0,0,0,0
330030,17,62,22,2,101,28,0,7,41,76,26,2,101,31,0,14,"57,525","42,775","1,5","27,375","136,125",0,"7,2",13,2,13,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1047,0,0,48,63,0,0,0,0,44106,0,0,1969,2214,0,0,0,0
330040,48,88,26,1,1,20,0,16,72,138,35,6,1,25,0,71,"91,75","81,9","0,15","41,875","387,35","6,15","42,4",39,1,39,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3635,0,0,18,63,0,0,0,0,50054,0,0,2606,2863,0,110,1669,0
330045,0,37,0,2,6,114,0,0,37,42,78,5,6,120,0,1,"28,2","13,2",0,"10,8","37,8",0,"6,6",28,1,28,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7083,0,0,0,0,0,0,0,0,17989,0,0,0,0,0,0,0,0
330050,13,20,8,0,3,15,2,0,14,23,8,0,3,16,2,0,"18,2","5,95",0,"4,95","31,05",0,"1,2",3,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1015,0,0,0,0,0,0,0,0,5759,0,0,0,0,0,0,0,0
330060,17,20,10,2,2,21,0,5,32,41,13,2,2,32,0,10,"15,85","15,55","0,3","13,55",82,"2,75","4,85",6,1,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2426,0,0,97,330,0,0,0,0,13692,0,0,431,1489,0,0,0,0
330070,61,139,41,2,16,62,3,22,152,198,87,11,16,79,3,72,205,"111,75","6,425","57,475","465,9",0,"2,1",37,2,45,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1107,0,0,0,82,0,0,0,0,36933,2,0,1482,1864,0,0,0,0
330080,7,51,25,2,4,16,4,0,7,51,25,2,4,16,4,0,"33,975","11,1","0,2","16,2","33,3","7,4",15,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,416,0,0,0,0,0,0,0,0,10465,0,0,0,0,0,0,0,0
330090,8,21,7,2,0,6,0,4,8,23,7,2,0,6,0,4,"12,525","9,15",0,4,"22,7",0,"2,7",4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231,0,0,163,253,0,0,0,0,2280,0,0,500,516,0,0,0,0
330100,323,336,92,8,268,85,42,124,455,563,203,14,275,137,95,318,"698,25","291,75","8,9","280,35","1576,125","3,3","195,7",270,10,276,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14167,0,531,1392,4248,0,420,1037,271,194370,25,4998,18183,22157,0,2563,6876,1753
330110,8,40,6,0,5,12,0,0,8,50,8,0,5,12,0,20,"11,225","4,4",0,"2,15","35,15",0,"0,2",6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,983,0,0,0,0,0,0,0,0,6015,0,0,0,0,0,0,0,0
330120,5,17,7,1,0,7,3,0,5,17,9,1,0,7,3,0,"8,8","5,6",0,"2,425","29,3",0,1,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342,0,0,0,0,0,0,0,0,4694,0,0,0,0,0,0,0,0
330130,17,17,18,4,0,19,4,0,17,17,18,4,0,19,5,0,"19,15","17,1",0,"11,85","49,4","0,6","3,6",0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,827,0,0,0,0,0,0,0,0,6361,0,0,0,0,0,0,0,0
330140,0,36,0,0,0,0,0,0,0,36,0,0,0,0,0,0,"10,7","4,8",0,"3,6","44,1",0,"7,95",2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193,0,0,0,0,0,0,0,0,802,0,0,0,0,0,0,0,0
330150,8,17,7,0,2,4,0,0,8,17,7,0,2,4,0,0,"7,35",5,0,"1,5","16,5",0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,551,0,0,0,0,0,0,0,0,3826,0,0,0,0,0,0,0,0
330160,2,7,3,0,0,4,0,0,2,7,3,0,0,4,0,0,"4,7","4,2",0,"1,05","15,25",0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216,0,0,0,0,0,0,0,0,1603,0,0,0,0,0,0,0,0
330170,157,274,153,7,9,145,18,42,187,307,153,7,9,145,26,100,"696,95","531,85","17,75","332,7","1245,025","63,6","150,75",157,3,188,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13842,0,32,39,33,0,0,15,0,216341,75,1412,6595,8325,0,77,730,0
330180,0,16,0,0,7,0,0,0,0,23,0,0,9,0,0,0,"5,25","4,6",0,"0,5","5,2",0,"2,1",1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152,0,0,0,0,0,0,0,0,1107,0,0,0,0,0,0,0,0
330185,10,24,15,1,7,15,0,0,10,24,15,1,67,15,0,0,50,"26,7","0,75","17,475","82,85","11,6","9,2",1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,968,0,0,0,0,0,0,0,0,11388,0,0,0,0,0,0,0,0
330190,20,231,34,3,0,21,0,5,22,233,34,3,0,21,0,18,"125,2","92,9","2,1","72,4","265,7","36,9","19,6",17,1,18,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6171,0,0,179,184,0,0,0,0,47928,0,0,912,1185,0,0,0,0
330200,6,49,25,1,4,10,10,0,26,74,35,3,6,20,10,10,"83,7","38,4","3,4","24,05","115,125","0,6","44,6",17,2,17,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1517,0,0,0,0,0,0,0,0,14242,0,0,0,0,0,0,0,0
330205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330210,6,23,5,1,0,6,3,0,14,37,7,1,0,10,4,4,"23,125","7,2",0,"3,3","37,9","1,1","1,2",11,1,11,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1125,0,0,0,0,0,0,0,0,5435,0,0,0,0,0,0,0,0
330220,66,51,7,1,84,15,3,75,123,81,16,2,112,29,3,112,"104,975",52,"2,275","80,675","671,6","79,7","28,5",55,1,55,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1551,117,0,420,1088,0,86,55,0,49813,1898,0,8548,11313,0,805,2685,0
330225,6,16,6,0,3,5,0,0,6,16,6,0,3,5,0,0,26,"8,4","0,25","6,325","20,1",0,"9,2",6,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,487,0,0,0,0,0,0,0,0,3583,0,0,0,0,0,0,0,0
330230,4,14,6,0,3,3,0,0,4,14,6,0,3,3,0,0,"3,55","4,1",0,"2,5","14,4","4,4","5,6",1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,0,0,0,0,0,0,0,0,199,0,0,0,0,0,0,0,0
330240,95,77,28,5,5,32,8,26,159,121,58,9,8,61,12,127,"354,125","108,45","11,1","90,65","665,625","3,45","58,8",114,4,114,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8104,0,0,421,749,0,302,342,0,61892,0,0,4338,5781,0,257,645,0
330250,12,80,30,4,0,20,2,0,16,82,30,4,0,20,3,0,"49,6","46,8",0,"31,2","276,05","6,75","30,6",9,0,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2880,0,0,0,0,0,0,0,0,32303,0,0,0,0,0,0,0,0
330260,11,27,10,0,4,10,0,0,11,27,10,0,4,10,0,0,"41,55","5,3","5,05","11,2","73,6",0,"18,1",3,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1463,0,0,0,0,0,0,0,0,8775,0,0,0,0,0,0,0,0
330270,30,49,20,0,2,7,5,0,30,59,20,0,2,7,5,0,"80,1","22,35","1,5","33,05","31,2",0,"12,3",12,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2184,0,0,0,0,0,0,0,0,32401,0,0,0,0,0,0,0,0
330280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197,0,0,0,0,0,0,0,0,1416,0,0,0,0,0,0,0,0
330285,0,0,99,0,0,1,8,0,42,30,103,0,0,1,15,10,"57,125","84,925",0,"24,325","170,475","6,3","8,7",22,1,22,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213,0,252,0,0,0,0,0,0,34245,0,2557,0,0,0,0,0,0
330290,18,42,22,3,0,17,0,0,18,42,22,3,0,17,0,0,"27,775",5,0,"5,1","40,5",0,"4,2",3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1513,0,0,0,0,0,0,0,0,11396,0,0,0,0,0,0,0,0
330300,4,21,10,2,0,6,1,6,10,39,11,2,0,7,1,9,"22,4",3,0,"4,475","37,175",1,"3,25",7,0,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,994,0,0,69,84,0,0,0,0,5042,0,0,346,492,0,0,0,0
330310,10,20,6,0,0,10,0,0,10,24,6,0,0,10,0,0,"5,65",9,0,5,"26,2",0,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,985,0,0,0,0,0,0,0,0,3495,0,0,0,0,0,0,0,0
330320,83,5,0,0,0,0,4,6,86,5,30,0,0,16,4,30,"38,075","28,9",0,"22,5","101,15","7,2",9,24,1,24,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,18299,0,0,8231,1828,0,0,0,0
330330,220,244,100,23,340,72,24,82,478,712,173,31,852,106,34,360,1172,"548,3","23,15","470,65","1657,525","21,2","186,8",384,8,408,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11514,0,0,430,386,0,274,711,0,202439,62,282,10419,8843,0,935,3218,1166
330340,92,79,43,4,160,27,0,18,190,166,53,9,208,34,22,32,"153,25","71,4","5,1","42,45","413,15","5,15","35,8",31,2,33,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7842,0,0,416,608,0,0,0,0,112240,0,0,4678,4990,0,0,0,0
330350,174,103,159,1,3,79,0,59,240,166,169,7,3,369,34,194,"361,925","189,65","7,5","126,7","700,1",2,"87,15",113,3,113,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6459,0,0,586,475,0,32,278,0,133064,0,0,17029,8962,0,444,7001,0
330360,0,36,0,0,12,6,0,0,7,40,15,0,12,8,0,0,"20,35","7,45",0,"10,25","40,85",1,"7,7",2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1120,0,0,0,0,0,0,0,0,4006,0,0,0,0,0,0,0,0
330370,66,29,0,2,0,7,2,7,67,40,12,2,0,7,2,7,"47,975","35,4","0,275","20,3",128,0,"14,4",17,1,25,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,953,0,0,43,29,0,0,0,0,15483,0,0,8825,2121,0,0,0,0
330380,10,10,10,1,2,5,0,0,10,10,10,1,2,5,0,0,"38,175","16,7","0,3","11,175","101,8","4,2","5,275",3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1232,0,0,0,0,0,0,0,0,10018,0,0,0,0,0,0,0,0
330390,61,221,64,12,647,34,15,58,182,367,96,14,941,49,18,183,"404,975","198,65","1,9","138,15","1037,625","11,8","72,85",140,6,146,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11380,0,0,366,933,0,68,168,36,289549,20,1358,7310,13086,0,472,2190,1387
330395,0,15,10,1,0,4,0,0,0,17,10,1,0,4,0,0,"23,525","8,85","1,15","7,3","27,95","0,5",5,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,529,0,0,0,0,0,0,0,0,2396,0,0,0,0,0,0,0,0
330400,11,21,9,1,0,10,0,0,12,23,11,1,0,11,3,0,"37,075",11,"0,625","11,3","100,1","2,2","9,6",6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,898,0,0,0,0,0,0,0,0,6762,0,0,0,0,0,0,0,0
330410,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"3,4","7,45",0,"1,75","12,85",0,"1,2",2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330411,4,28,3,1,4,6,0,6,4,28,3,1,4,6,0,6,"38,2","11,5","2,125","8,75","25,8",0,"3,95",7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,394,0,0,75,105,0,0,0,0,3943,0,0,969,840,0,0,0,0
330412,6,21,2,1,0,4,0,0,6,21,2,1,0,4,0,0,"7,025","4,6",0,2,"15,2",0,"2,2",0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,507,0,0,0,0,0,0,0,0,2390,0,0,0,0,0,0,0,0
330414,0,0,0,0,0,67,0,0,0,0,0,0,0,67,0,0,"6,75","14,5",0,"3,9","31,7",0,"4,9",1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4108,0,0,0,0,0,0,0,0,6979,0,0,0,0,0,0,0,0
330415,8,32,14,2,3,17,0,6,8,32,14,2,3,17,0,6,"20,3","18,8","0,3","9,9","67,5",0,"18,7",4,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,908,0,0,129,368,0,0,0,0,7241,0,0,725,1482,0,0,0,0
330420,33,89,20,1,2,14,6,19,108,158,58,19,2,29,15,66,"115,9","48,05","7,925","48,125","225,95","10,6","31,225",94,3,101,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4015,0,0,137,241,0,0,0,0,31671,0,0,1834,2035,0,261,2808,0
330430,23,33,17,0,0,14,3,5,30,47,21,0,0,14,3,10,"59,475","27,45","0,125","17,625",153,"4,5","13,8",6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2116,0,0,141,244,0,0,0,0,20654,0,0,862,1565,0,0,0,0
330440,10,22,7,0,0,0,1,0,10,22,7,0,0,0,1,0,"7,95",8,0,"7,85","26,625",0,"4,5",9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207,0,0,0,0,0,0,0,0,1316,0,0,0,0,0,0,0,0
330450,3,12,0,0,2,4,0,0,3,12,0,0,2,4,0,0,"5,25","6,45",0,"0,85","7,5",0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342,0,0,0,0,0,0,0,0,1491,0,0,0,0,0,0,0,0
330452,13,45,20,0,0,12,0,0,14,49,23,0,0,14,0,10,"156,3","78,5","8,2","45,6","255,05",1,"35,5",35,1,36,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3171,0,0,0,0,0,0,0,0,23286,0,0,0,0,0,0,0,0
330455,2631,2512,1138,61,1188,763,372,850,4311,5778,1573,183,1727,1150,709,3426,"13088,025","7360,85","337,125","4863,7","17169,475","296,1","2097,45",3773,121,4225,134,19,66,1,5,72,261,3,9,0,1,10,36,1193,14946,97,1111,4557,56652,164,2055,13,153,627,7790,30431,36345,1970,1631,99742,78906,4184,4997,271,224,13714,10850,87017,66,82,3025,4663,0,2730,3314,116,1852359,1529,4967,141379,98661,0,22394,56137,12696
330460,4,9,5,0,1,4,0,0,4,9,5,0,1,4,0,0,"4,85","4,5",0,"1,95","13,65",0,"0,6",2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,241,0,0,0,0,0,0,0,0,1926,0,0,0,0,0,0,0,0
